created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 24 08:24:22 +0000 2023;1738838011943743769;"@akuntwiter968 Boikot terus produk Israel dan US! Banyak lagi produk halal lain yang boleh dipakai dan makan! Allahuakbar!! Nanti akan tahu siapa anjing yang sebenarnya!!";0;1;1;5;in;1182619642071617539;1738706880493678747;Atizza4;https://twitter.com/Atizza4/status/1738838011943743769
Sun Dec 24 08:01:27 +0000 2023;1738832244406665524;"@Been4Q59 Dan tetap boikot produk yg berafiliasi dgn zionis israel.  #FreePalestine";0;1;1;3;in;1393730171828457474;1738830793135546545;del_paijo;https://twitter.com/del_paijo/status/1738832244406665524
Sun Dec 24 07:33:58 +0000 2023;1738825325851898046;"@dakwah_harian Heran cuma gak makan burger dan kopi merk itu ajah gak bisa?? Selemah itu rasa kemanusiaan kalian??apalagi utk yg muslim Selemah itu iman kalian?? Kalian gak akan mati cuma karena gak makan mekdi&amp starbuk selamanya #BoikotProdukIsrael  #FreePalestine";0;0;0;0;in;182967800;1738494529236525196;rinny_26;https://twitter.com/rinny_26/status/1738825325851898046
Sun Dec 24 06:54:50 +0000 2023;1738815478683046107;"@tanyakanrl Perkara boikot jd ramai😬 bisa saja bias kalian masih pakai produk Israel/US walaupun gk keliatan kamera. Ditambah idol2 bnyk yg kerja sama dgn brand ternama😬 boikot Idol A Idol B utk apa😅";0;0;0;1;in;1610691388831830021;1738804491779235950;AkunApple1;https://twitter.com/AkunApple1/status/1738815478683046107
Sun Dec 24 06:52:06 +0000 2023;1738814792427880780;"@Narasi_winda Dik Israil pesek, kalau ngamen dan promote  Israil jangan di Indonesia warga Indonesia itu anti penjajahan,netizen Indonesia saja  hajar @IDF @IDFreeport kalau mau ngamen rubah pembukaan UUD'45 &amp  lawan rakyat yg anti Israil,yok rakyat Indonesia istiqomah boikot produk Israel. https://t.co/dCrRG2PGZt";0;0;0;0;in;1667213278240706560;1738398373831696479;alfatih212426;https://twitter.com/alfatih212426/status/1738814792427880780
Sun Dec 24 06:36:11 +0000 2023;1738810784338391520;"@Avolanza 😎 mari tetap gencarkan bom boikot dari NKRI untuk produk Israel !!!!";0;0;4;33;in;1630976361652424704;1738791923014627700;AnwarOjat;https://twitter.com/AnwarOjat/status/1738810784338391520
Sun Dec 24 06:28:06 +0000 2023;1738808752093253709;"army udah boikot ini dan pada nonton via link ilegal dan ini mrk kerja sama sebelum adanya boikot produk yang pro israel. nah yang rame sekarang kan udah jelas jelas produknya udah pada di boikot dan mrk malah terang²gan up ke sosmed itu namanya apa kalo gitu?😂";0;0;0;0;in;1086650532901543936;1738808752093253709;yzoogi;https://twitter.com/yzoogi/status/1738808752093253709
Sun Dec 24 06:21:38 +0000 2023;1738807125957378546;"@Avolanza 😎 mari bom bom boikot ! Kita  gencarkan terus untuk produk  zionis Israel !!!";0;0;0;3;in;1630976361652424704;1738506932623945894;AnwarOjat;https://twitter.com/AnwarOjat/status/1738807125957378546
Sun Dec 24 06:20:30 +0000 2023;1738806840551776324;"@tanyakanrl Semangaaaat boikot semua produk relasi ke Israel. #freepalestine";0;0;0;0;in;1587309636830433280;1738740110798237759;Mamamia052027;https://twitter.com/Mamamia052027/status/1738806840551776324
Sun Dec 24 05:29:34 +0000 2023;1738794020200235159;"Boikot Produk Pro Israel Mulai Berdampak, HdanM dan Starbucks Gulung Tikar, Impor ke Indonesia Anjlok   https://t.co/pDbxe5DtPK lewat @tribunnews";0;0;0;0;in;3750184393;1738794020200235159;ronald05001773;https://twitter.com/ronald05001773/status/1738794020200235159
Sun Dec 24 05:03:24 +0000 2023;1738787435046383631;"@tanyakanrl tolong ya sender, aku juga tidak support genosida untuk saudari dan saudari kita di palestina, dan aku juga support semua boikot sama produk yang ngedukung israel, but please, tolong dicari tahu dahulu aslinya gimana, jaman sekarang banyak banget hoax, jangan asal share.";0;0;0;0;in;1727911734575497216;1738771633463234837;silentlyhills;https://twitter.com/silentlyhills/status/1738787435046383631
Sun Dec 24 04:53:40 +0000 2023;1738784985799438815;"Pendukung iblis ya berarti iblis juga  #BoikotProdukIsrael #IsraelTerorrist #PalestineGenocide";0;0;0;0;in;1721785801074454528;1738784985799438815;foli977;https://twitter.com/foli977/status/1738784985799438815
Sun Dec 24 04:51:37 +0000 2023;1738784468993994932;"#BoikotProdukIsrael #BoycottIsraelProducts #BoycottStarbucks #BoycottZara #BoycottMcDonalds #BoycottCocaCola #BoycottDisney   merekalah suporter dan donatur utama dari #PalestineGenocide";0;0;0;0;in;1721785801074454528;1738784468993994932;foli977;https://twitter.com/foli977/status/1738784468993994932
Sun Dec 24 03:59:02 +0000 2023;1738771236195577972;"benci banget sm orang orang yg nyepelein untuk boikot produk pro israel.";0;0;0;0;in;1426042073447206917;1738771236195577972;aulaulaulaula;https://twitter.com/aulaulaulaula/status/1738771236195577972
Sun Dec 24 02:55:13 +0000 2023;1738755177581260926;"@Hilmi28 Jadi boikot aja produk Amerika sekalian. Produk2 yg pendukung Israel boikot.";0;2;0;1;in;747266402592034816;1738696223627063376;ostani11;https://twitter.com/ostani11/status/1738755177581260926
Sun Dec 24 02:29:36 +0000 2023;1738748732949373130;"@6undul0h Tentu saja tidak.Akan terus bersuara untuk Palestina.Akan selamanya boikot produk Israel dan Amerika.";0;1;1;7;in;1588842390324137984;1738745451514630379;nenglaela93;https://twitter.com/nenglaela93/status/1738748732949373130
Sun Dec 24 02:27:36 +0000 2023;1738748227074371635;"#BoikotProdukIsrael  #boikotstarbucks #JulidFiSabilillah";0;1;0;0;qht;1721827949505392640;1738748227074371635;gajah7789;https://twitter.com/gajah7789/status/1738748227074371635
Sun Dec 24 02:26:01 +0000 2023;1738747828196000208;"Ini kesempatan bagus buat yg sudah boikot produk asing pro israel buat sekalian boikot produk lokal yg perlakukan karyawan seperti budak 👍";0;0;0;0;in;256947258;1738747828196000208;garryariesta;https://twitter.com/garryariesta/status/1738747828196000208
Sat Dec 23 22:52:06 +0000 2023;1738693994761314556;"@itswincha Penggiat boikot produk israel jangan terkecoh sama danone aqua yg selalu ngeles, danone jelas berafiliasi dengan israel";0;0;0;0;in;1633650969195204610;1738493662412308486;karin90286344;https://twitter.com/karin90286344/status/1738693994761314556
Sat Dec 23 22:49:50 +0000 2023;1738693422951866391;"@itswincha Danone aqua udah jelas produk asing yang pantas untuk kita boikot, fakta hubungan danone dengan israel tidak terbantahkan";0;0;0;0;in;1564334701526937600;1738493662412308486;MegaLoka2;https://twitter.com/MegaLoka2/status/1738693422951866391
Sat Dec 23 22:22:12 +0000 2023;1738686470133780499;"@itswincha Sebagai Salah satu produk yang terkenal di Indonesia dan salah satu produk yang terafiliasi pro zionis Israel, danone aqua ini harusnya memang kita lakukan boikot karena sudah banyak informasi bahwa produk ini menyuplai dananya untuk zionis Israel";0;0;0;0;in;1708305264754253824;1738493662412308486;Sukarminnn12;https://twitter.com/Sukarminnn12/status/1738686470133780499
Sat Dec 23 22:15:44 +0000 2023;1738684844002136397;"@itswincha Ajakan boikot terhadap produk Danone aqua ini merupakan salah satu langkah yang tepat, karena memang produk ini dikenal sebagai salah satu produk pro zionis Israel";0;0;0;0;in;1708306909265330176;1738493662412308486;Anjellliii;https://twitter.com/Anjellliii/status/1738684844002136397
Sat Dec 23 22:08:07 +0000 2023;1738682926613795124;"@itswincha Danone aqua ini Salah perusahaan yang paling nyata terlihat mendukung zionis Israel dengan bantuan bantuan dana. Emang ga salah sih kita untuk boikot produk ini";0;0;0;0;in;1708308509883080704;1738493662412308486;Mamat5304941010;https://twitter.com/Mamat5304941010/status/1738682926613795124
Sat Dec 23 21:54:11 +0000 2023;1738679418812575919;"@itswincha Gerakan dalam melakukan Boikot terhadap produk danone aqua ini sangat tepat lho, karena memang danone aqua ini sebagai salah satu produk terafiliasi pro zionis Israel";0;0;0;0;in;1724756627298136064;1738493662412308486;KAdmaji29203;https://twitter.com/KAdmaji29203/status/1738679418812575919
Sat Dec 23 21:30:32 +0000 2023;1738673469687271690;"gua bener2 berusaha banget buat nge boikot produk2 mereka. sodara2 gua pun sampe bibi2 gua selalu reminder buat ga beli produk yang support israel";0;0;0;0;in;1720300198046654464;1738673469687271690;nndzcl;https://twitter.com/nndzcl/status/1738673469687271690
